,id_puesto,puesto,departamento,tipo_puesto,turno,id_empleado,apellido,nombre,email
222,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1701,IBARRA,MAGDALENA,magdalena.ibarra@tractchun.com
223,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1741,LEON,OSWALDO,oswaldo.leon@tractchun.com
224,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1744,Taborda,León,león.taborda@tractchun.com
225,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1766,MATA,ANTONIO,antonio.mata@tractchun.com
226,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1861,Fernandez,Jose,jose.fernandez@tractchun.com
227,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1881,OCHOA,MEDINA,medina.ochoa@tractchun.com
228,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1884,BUSTAMANTE,USBALDO,usbaldo.bustamante@tractchun.com
229,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1934,GRACIA,TRINIDAD,trinidad.gracia@tractchun.com
230,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1947,VAZQUEZ,ANTONIO,antonio.vazquez@tractchun.com
231,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1980,SANCHEZ,CRISTINA,cristina.sanchez@tractchun.com
232,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,42,VALENZUELA,RIOS,rios.valenzuela@tractchun.com
233,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,62,NAVARRO,DEWAR,dewar.navarro@tractchun.com
234,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,86,GARCIA,TERESA,teresa.garcia@tractchun.com
235,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,90,COTA,ELDA,elda.cota@tractchun.com
236,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,95,PEREZ,IGNACIO,ignacio.perez@tractchun.com
237,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,106,TREJO,ROSARIO,rosario.trejo@tractchun.com
238,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,107,LEYVA,VICTOR,victor.leyva@tractchun.com
239,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,133,SALAZAR,RUBIO,rubio.salazar@tractchun.com
240,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,139,MATA,ENRIQUE,enrique.mata@tractchun.com
241,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,155,Alvarez,Alejandra,alejandra.alvarez@tractchun.com
242,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,157,RAMIREZ,IGNACIO,ignacio.ramirez@tractchun.com
243,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,177,OLGUIN,ISELDA,iselda.olguin@tractchun.com
244,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,186,ESQUER,ISRAEL,israel.esquer@tractchun.com
245,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,199,FIGUEROA,ELENA,elena.figueroa@tractchun.com
246,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,203,MOLINA,VICTOR,victor.molina@tractchun.com
247,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,222,CELADA,JAIME,jaime.celada@tractchun.com
248,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,330,CONTRERAS,FRANCISCO,francisco.contreras@tractchun.com
249,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,364,Zapata,Marleny,marleny.zapata@tractchun.com
250,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,379,JAIME,MARTHA,martha.jaime@tractchun.com
251,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,398,OSORNIO,ENRIQUE,enrique.osornio@tractchun.com
252,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,415,MEDINA,UBALDO,ubaldo.medina@tractchun.com
253,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,448,ACOSTA,MARTIN,martin.acosta@tractchun.com
254,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,460,Taborda,Juan ,juan .taborda@tractchun.com
255,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,467,MORENO,MARVIN,marvin.moreno@tractchun.com
256,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,524,BALDENEGRO,VALENCIA,valencia.baldenegro@tractchun.com
257,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,539,Zapata,Joaquin,joaquin.zapata@tractchun.com
258,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,547,HURTADO,GONZALEZ,gonzalez.hurtado@tractchun.com
259,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,583,Hoyos ,Esteban,esteban.hoyos @tractchun.com
260,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,606,JUAREZ,FELIPA,felipa.juarez@tractchun.com
261,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,637,THOMSON,VAZQUEZ,vazquez.thomson@tractchun.com
262,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,645,MUNGUIA,FELIPE,felipe.munguia@tractchun.com
263,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,690,RODRIGUEZ,FLORES,flores.rodriguez@tractchun.com
264,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,718,Agudelo,Andres,andres.agudelo@tractchun.com
265,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,755,IBARRA,LUZ,luz.ibarra@tractchun.com
266,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,864,VILLA,FRANCISCO,francisco.villa@tractchun.com
267,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,875,SOTOMAYOR,LUZ,luz.sotomayor@tractchun.com
268,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,913,Prisco,Hernan,hernan.prisco@tractchun.com
269,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,959,PATIÑO,KARLA,karla.patiño@tractchun.com
270,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,984,VALLES,MANUEL,manuel.valles@tractchun.com
271,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,993,ARVAYO,IGOR,igor.arvayo@tractchun.com
272,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1009,SANTILLANEZ,LAURA,laura.santillanez@tractchun.com
273,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1067,BEJARANO,LEONOR,leonor.bejarano@tractchun.com
274,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1082,Soto ,Alberto,alberto.soto @tractchun.com
275,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1099,PERAL,LIEBANO,liebano.peral@tractchun.com
276,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1114,PERALTA,DARIO,dario.peralta@tractchun.com
277,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1119,PAZ,GUADALUPE,guadalupe.paz@tractchun.com
278,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1124,HERNANDEZ,CAROLINA,carolina.hernandez@tractchun.com
279,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1138,ENRIQUEZ,DAVID,david.enriquez@tractchun.com
280,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1154,KETCHUL,GABRIELA,gabriela.ketchul@tractchun.com
281,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1248,Rojas,Marcela,marcela.rojas@tractchun.com
282,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1269,ZEPEDA,JAVIER,javier.zepeda@tractchun.com
283,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1309,TEQUIDA,ELVA,elva.tequida@tractchun.com
284,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1312,PADILLA,MANUEL,manuel.padilla@tractchun.com
285,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1348,DANIEL,MARCO,marco.daniel@tractchun.com
286,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1349,MEDINA,JESUS,jesus.medina@tractchun.com
287,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1383,BUSTAMANTE,ALEJANDRO,alejandro.bustamante@tractchun.com
288,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1399,Blandon,Ignacio,ignacio.blandon@tractchun.com
289,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1449,ACOSTA,LUIS,luis.acosta@tractchun.com
290,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1462,OLEA,VAZQUEZ,vazquez.olea@tractchun.com
291,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1499,CALLEJA,LAMBERTO,lamberto.calleja@tractchun.com
292,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1507,GUTIERREZ,MAURICIO,mauricio.gutierrez@tractchun.com
293,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1526,CHAVELAS,OSWALDO,oswaldo.chavelas@tractchun.com
294,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1552,MIRANDA,JUVENTINO,juventino.miranda@tractchun.com
295,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1582,Martinez,Monica,monica.martinez@tractchun.com
296,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1612,Loaiza,Daniel,daniel.loaiza@tractchun.com
297,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1621,REAL,ESTHELA,esthela.real@tractchun.com
298,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1643,ROMERO,FIGUEROA,figueroa.romero@tractchun.com
299,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1661,LIMON,LAURA,laura.limon@tractchun.com
300,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1679,MONTENEGRO,GUADALUPE,guadalupe.montenegro@tractchun.com
301,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1707,MORALES,OROZCO,orozco.morales@tractchun.com
302,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1722,LOPEZ,COHEN,cohen.lopez@tractchun.com
303,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1732,CARRILLO,OSCAR,oscar.carrillo@tractchun.com
304,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1742,ALDRETE,ANTONIO,antonio.aldrete@tractchun.com
305,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1757,HORTA,LERMA,lerma.horta@tractchun.com
306,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1774,GALAZ,MARINA,marina.galaz@tractchun.com
307,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1800,ALEGRIA,ANTONIO,antonio.alegria@tractchun.com
308,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1883,VELARDE,LINA,lina.velarde@tractchun.com
309,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1943,OCHOA,VALENZUELA,valenzuela.ochoa@tractchun.com
310,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1974,ABRIL,MANUEL,manuel.abril@tractchun.com
311,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1979,HERNANDEZ,ACOSTA,acosta.hernandez@tractchun.com
312,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1989,VEGA,JAVIER,javier.vega@tractchun.com
313,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1997,VASQUEZ,ANTONIO,antonio.vasquez@tractchun.com
314,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,26,URIAS,GUADALUPE,guadalupe.urias@tractchun.com
315,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,28,Gomez,Hernan,hernan.gomez@tractchun.com
316,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,50,Pérez,Marta ,marta .pérez@tractchun.com
317,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,122,MILTON,VICTOR,victor.milton@tractchun.com
318,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,168,Posada,Isbelia,isbelia.posada@tractchun.com
319,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,188,BARRAZA,GREGORIA,gregoria.barraza@tractchun.com
320,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,191,Arango,Elena,elena.arango@tractchun.com
321,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,200,OCHOA,IVONE,ivone.ochoa@tractchun.com
322,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,254,OLEA,ENRIQUE,enrique.olea@tractchun.com
323,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,269,Betancur,Jeisson,jeisson.betancur@tractchun.com
324,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,347,NIEBLAS,RUBEN,ruben.nieblas@tractchun.com
325,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,399,RODRIGUEZ,FRANCISCO,francisco.rodriguez@tractchun.com
326,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,420,ROBLES,HEBERTO,heberto.robles@tractchun.com
327,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,446,ESPINOZA,JUAN,juan.espinoza@tractchun.com
328,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,531,AGUIRRE,ALONSO,alonso.aguirre@tractchun.com
329,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,532,SANCHEZ,FAUSTO,fausto.sanchez@tractchun.com
330,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,533,TORRES,LOPEZ,lopez.torres@tractchun.com
331,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,591,Piedrahita,Johana,johana.piedrahita@tractchun.com
332,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,609,IBARRA,GONZALEZ,gonzalez.ibarra@tractchun.com
333,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,683,Mira,Yohan,yohan.mira@tractchun.com
334,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,737,CARRILLO,LUIS,luis.carrillo@tractchun.com
335,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,762,JAIME,FELIPE,felipe.jaime@tractchun.com
336,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,772,ENCINAS,ALFONSO,alfonso.encinas@tractchun.com
337,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,828,AHUMADA,FRANCISCO,francisco.ahumada@tractchun.com
338,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,842,Mesa,Luz,luz.mesa@tractchun.com
339,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,852,MOYON,HECTOR,hector.moyon@tractchun.com
340,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,879,RUIZ,GUILLERMO,guillermo.ruiz@tractchun.com
341,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,901,MEDINA,KARINA,karina.medina@tractchun.com
342,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,998,TAPIA,MAGNOLIA,magnolia.tapia@tractchun.com
343,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1078,RUIZ,IRENE,irene.ruiz@tractchun.com
344,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1112,BARRAZA,ALFREDO,alfredo.barraza@tractchun.com
345,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1117,Betancur ,Mauro,mauro.betancur @tractchun.com
346,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1145,RODRIGUEZ,CAROLINA,carolina.rodriguez@tractchun.com
347,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1178,PEÑUÑURI,LUZ,luz.peñuñuri@tractchun.com
348,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1210,RIVERA,GABRIELA,gabriela.rivera@tractchun.com
349,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1244,GAXIOLA,ISMAEL,ismael.gaxiola@tractchun.com
350,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1253,VELARDE,ELIGIO,eligio.velarde@tractchun.com
351,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1268,LOPEZ,CASILLAS,casillas.lopez@tractchun.com
352,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1338,GALLEGO,PATRICIA,patricia.gallego@tractchun.com
353,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1347,FRANCIS,GERARDO,gerardo.francis@tractchun.com
354,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1370,TORRES,CINCO,cinco.torres@tractchun.com
355,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1371,WILSON,HECTOR,hector.wilson@tractchun.com
356,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1372,MIRANDA,VAZQUEZ,vazquez.miranda@tractchun.com
357,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1414,Chaverra,Marisol,marisol.chaverra@tractchun.com
358,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1437,MONTAÑO,MARICELA,maricela.montaño@tractchun.com
359,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1460,CAPIN,COTA,cota.capin@tractchun.com
360,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1464,Barrientos,Jairo,jairo.barrientos@tractchun.com
361,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1466,OSORNIO,LUIS,luis.osornio@tractchun.com
362,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1483,Soto,Marleny,marleny.soto@tractchun.com
363,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1484,MEDINA,ANNET,annet.medina@tractchun.com
364,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1515,CALLES,LAMBERTO,lamberto.calles@tractchun.com
365,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1529,SANDOVAL,JESUS,jesus.sandoval@tractchun.com
366,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1543,OCAÑO,CORONADO,coronado.ocaño@tractchun.com
367,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1546,LOPEZ,DAMIAN,damian.lopez@tractchun.com
368,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1564,GUERRERO,ALBERTO,alberto.guerrero@tractchun.com
369,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1671,VALENCIA,LAURA,laura.valencia@tractchun.com
370,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1694,ROMERO,HERIBERTO,heriberto.romero@tractchun.com
371,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1720,CORRAL,LANGURET,languret.corral@tractchun.com
372,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1785,COSS,JAVIER,javier.coss@tractchun.com
373,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1880,CALLEJA,MEDINA,medina.calleja@tractchun.com
374,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1882,Atehortua,Diana,diana.atehortua@tractchun.com
375,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1890,VELASQUEZ,ISELA,isela.velasquez@tractchun.com
376,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1921,MONGE,PERALTA,peralta.monge@tractchun.com
377,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1929,LEON,VALENZUELA,valenzuela.leon@tractchun.com
378,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1936,PAZ,ROSALVA,rosalva.paz@tractchun.com
379,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1959,AMABILIS,VANESSA,vanessa.amabilis@tractchun.com
380,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1962,VON_BORSTEL,OTERO,otero.von_borstel@tractchun.com
381,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1967,ESPINOZA,JAIME,jaime.espinoza@tractchun.com
382,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1996,BARRAZA,DAVID,david.barraza@tractchun.com
383,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,12,MEDINA,TANORI,tanori.medina@tractchun.com
384,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,108,MORAN,TRINIDAD,trinidad.moran@tractchun.com
385,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,151,SOQUI,EVA,eva.soqui@tractchun.com
386,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,163,Giraldo,Felipe,felipe.giraldo@tractchun.com
387,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,318,CORRAL,JAIME,jaime.corral@tractchun.com
388,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,404,ZAZUETA,TRINIDAD,trinidad.zazueta@tractchun.com
389,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,608,MACEN,VAZQUEZ,vazquez.macen@tractchun.com
390,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,663,VON_BORSTEL,ALEJANDRO,alejandro.von_borstel@tractchun.com
391,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,719,Porras ,Lucia,lucia.porras @tractchun.com
392,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,730,GUTIERREZ,FRANCISCA,francisca.gutierrez@tractchun.com
393,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,780,HERNANDEZ,MARVIN,marvin.hernandez@tractchun.com
394,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,813,CONTRERAS,ANGEL,angel.contreras@tractchun.com
395,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,814,CORDOVA,PACHECO,pacheco.cordova@tractchun.com
396,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,827,OLIVAS,ANGEL,angel.olivas@tractchun.com
397,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,877,ACEVEDO,HECTOR,hector.acevedo@tractchun.com
398,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1013,RUIZ,ALFONSO,alfonso.ruiz@tractchun.com
399,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1089,Rojas,Darwin,darwin.rojas@tractchun.com
400,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1108,REYES,LUIS,luis.reyes@tractchun.com
401,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1139,CAÑEDO,MANUEL,manuel.cañedo@tractchun.com
402,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1208,LOPEZ,ELIDIA,elidia.lopez@tractchun.com
403,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1211,SANTACRUZ,ISLAS,islas.santacruz@tractchun.com
404,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1421,SAENZ,ALEJANDRO,alejandro.saenz@tractchun.com
405,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1425,FIGUEROA,MIGUEL,miguel.figueroa@tractchun.com
406,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1491,PAZ,JAVIER,javier.paz@tractchun.com
407,15-24100,Supervisor de Producción,PRODUCCION,Mandos Medios,,1547,TORRICO,LEONOR,leonor.torrico@tractchun.com
